_start,_stop,_time,gas,humidity,temperature
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:52:25.042Z,21,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:52:30.07Z,30,63,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:52:35.005Z,22,63,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:52:40.077Z,29,63,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:52:45.048Z,21,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:52:50.009Z,30,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:52:55.023Z,22,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:00.056Z,30,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:04.978Z,22,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:10.069Z,29,62,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:15.11Z,22,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:20.374Z,22,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:25.02Z,22,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:30.039Z,30,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:34.979Z,22,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:41.703Z,30,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:45.021Z,22,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:50.068Z,30,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:53:54.978Z,21,62,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:00.008Z,30,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:04.984Z,22,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:10.039Z,21,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:14.993Z,21,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:20.043Z,29,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:25.022Z,21,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:30.015Z,30,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:35.013Z,22,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:40.174Z,30,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:45.012Z,21,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:50.215Z,29,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:54:55.013Z,21,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:00.034Z,30,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:04.994Z,21,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:10.035Z,30,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:15.015Z,22,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:20.055Z,30,63,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:24.994Z,22,63,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:30.04Z,30,63,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:34.992Z,22,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:40.044Z,30,63,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:45.024Z,22,63,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:50.045Z,30,63,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:55:55.014Z,22,63,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:00.035Z,29,63,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:05.023Z,22,63,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:09.995Z,30,63,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:15.013Z,22,63,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:20.013Z,30,63,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:25.003Z,21,63,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:30.053Z,30,63,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:35.014Z,22,63,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:40.054Z,29,63,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:45.003Z,22,63,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:50.02Z,22,63,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:56:55.014Z,22,63,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:00.074Z,29,63,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:05.003Z,22,63,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:09.993Z,29,63,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:14.995Z,22,63,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:20.033Z,30,63,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:24.971Z,22,63,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:30.013Z,30,63,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:35.013Z,22,63,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:40.054Z,29,63,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:45.025Z,21,63,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:50.019Z,29,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:57:55.004Z,22,63,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:00.034Z,29,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:05.015Z,22,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:10.012Z,30,62,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:15.014Z,22,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:20.122Z,30,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:24.974Z,21,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:30.014Z,30,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:34.984Z,22,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:39.993Z,22,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:45.015Z,22,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:50.033Z,30,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:58:55.183Z,21,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:00.05Z,22,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:04.995Z,21,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:10.122Z,30,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:15.015Z,22,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:20.053Z,30,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:25.013Z,22,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:30.031Z,30,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:35.012Z,22,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:40.042Z,30,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:44.994Z,22,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:50.043Z,30,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T08:59:55.014Z,22,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:00.063Z,30,63,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:05.04Z,22,63,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:10.039Z,30,63,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:15.025Z,22,63,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:20.008Z,30,62,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:25.009Z,22,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:30.036Z,22,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:37.431Z,22,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:40.012Z,29,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:44.979Z,21,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:50.033Z,21,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:00:54.971Z,22,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:00.04Z,30,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:04.99Z,22,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:10.09Z,29,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:15.012Z,22,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:20.033Z,30,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:25.02Z,22,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:30.032Z,30,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:35.03Z,22,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:40.033Z,24,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:44.992Z,22,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:50.034Z,29,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:01:55.002Z,22,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:00.033Z,30,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:05Z,21,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:10.019Z,30,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:14.98Z,22,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:20.032Z,30,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:25.335Z,21,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:30.013Z,30,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:34.991Z,22,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:40.031Z,30,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:45.002Z,21,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:50.032Z,21,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:02:55.011Z,22,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:00.032Z,30,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:04.991Z,22,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:10.03Z,30,62,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:14.991Z,22,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:20.011Z,30,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:24.992Z,21,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:30.031Z,22,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:35.022Z,22,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:40.04Z,29,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:45.023Z,22,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:50.034Z,21,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:03:55.012Z,22,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:00.019Z,29,62,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:05.022Z,21,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:10.011Z,30,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:14.98Z,22,61,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:20.018Z,22,61,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:25.032Z,22,61,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:29.994Z,30,61,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:34.99Z,22,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:40.031Z,29,61,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:44.993Z,21,61,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:50.032Z,22,61,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:04:54.993Z,22,61,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:00.169Z,22,61,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:04.994Z,21,61,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:10.011Z,30,61,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:15.002Z,21,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:20.013Z,30,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:25.072Z,22,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:30.049Z,30,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:35.033Z,21,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:40.085Z,29,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:45.014Z,22,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:50.035Z,30,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:05:55.032Z,22,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:00.074Z,30,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:04.993Z,22,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:10.032Z,30,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:15.066Z,22,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:20.09Z,30,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:25.031Z,22,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:30.05Z,30,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:35.012Z,22,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:40.031Z,29,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:45.026Z,22,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:50.033Z,29,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:06:55.161Z,22,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:04.681Z,30,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:12.759Z,22,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:12.972Z,29,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:15.03Z,22,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:20.119Z,24,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:24.993Z,22,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:30.045Z,30,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:34.994Z,22,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:39.999Z,29,62,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:45.088Z,24,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:50.012Z,31,62,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:07:55.048Z,29,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:00.005Z,30,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:04.983Z,22,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:10.042Z,31,63,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:14.974Z,24,63,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:20.024Z,31,62,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:25.003Z,24,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:29.989Z,29,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:35.013Z,22,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:40.104Z,21,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:45.509Z,22,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:50.046Z,29,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:08:54.955Z,22,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:00.042Z,30,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:05.004Z,22,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:10.005Z,30,62,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:15.016Z,22,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:20.006Z,30,63,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:24.982Z,22,63,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:30.055Z,30,63,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:35.004Z,22,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:40.034Z,22,63,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:45.044Z,21,63,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:49.996Z,30,63,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:55.064Z,22,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:09:59.996Z,30,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:10:05.002Z,22,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:10:10.015Z,30,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:10:15.032Z,22,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:10:19.999Z,22,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:10:25.004Z,21,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:10:29.996Z,30,62,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:10:35.069Z,22,62,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:10:40.022Z,30,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:10:44.995Z,22,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:10:50.035Z,30,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:10:55.013Z,22,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:00.053Z,30,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:04.972Z,22,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:10.053Z,29,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:15.036Z,22,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:20.036Z,30,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:25.01Z,22,62,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:29.997Z,29,62,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:34.955Z,22,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:39.996Z,29,62,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:44.963Z,22,62,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:50.025Z,30,62,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:54.993Z,22,62,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:11:59.994Z,30,62,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-15T09:12:05.013Z,22,62,31.6
